page_sk,page_path,page_category,total_requests,unique_hosts,total_404,pct_404,total_bytes_sent,avg_response_time_ms,p95_response_time_ms,max_response_time_ms,slow_requests,pct_slow_requests,active_days
10204,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,176.00,176.00,176,0,0.00,1
10205,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,185.00,185.00,185,0,0.00,1
10206,/Darwin/PlantIndex.aspx,Dynamic Page,2,1,0,0.00,104686,302.50,330.85,334,0,0.00,1
10207,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,188.00,188.00,188,0,0.00,1
10208,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,185.00,185.00,185,0,0.00,1
10209,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,195.00,195.00,195,0,0.00,1
10210,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,183.00,183.00,183,0,0.00,1
10211,/Darwin/PlantIndex.aspx,Dynamic Page,2,2,0,0.00,142989,740.50,868.75,883,0,0.00,2
10212,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,72884,622.00,622.00,622,0,0.00,1
10213,/Darwin/PlantIndex.aspx,Dynamic Page,2,2,0,0.00,0,3767.50,5801.95,6028,1,50.00,2
10214,/Darwin/PlantIndex.aspx,Dynamic Page,2,1,0,0.00,0,1445.00,1949.00,2005,0,0.00,1
10215,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,326.00,326.00,326,0,0.00,1
10216,/Darwin/PlantIndex.aspx,Dynamic Page,2,2,0,0.00,0,1019.00,1632.80,1701,0,0.00,2
10217,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,198.00,198.00,198,0,0.00,1
10218,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,351.00,351.00,351,0,0.00,1
10219,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,24623,270.00,270.00,270,0,0.00,1
10220,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,2476.00,2476.00,2476,0,0.00,1
10221,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,1288.00,1288.00,1288,0,0.00,1
10222,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,199.00,199.00,199,0,0.00,1
10223,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,184.00,184.00,184,0,0.00,1
10224,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,140.00,140.00,140,0,0.00,1
10225,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,182.00,182.00,182,0,0.00,1
10226,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,476.00,476.00,476,0,0.00,1
10227,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,182.00,182.00,182,0,0.00,1
10228,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,31219,447.00,447.00,447,0,0.00,1
10229,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,481.00,481.00,481,0,0.00,1
10230,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,24628,242.00,242.00,242,0,0.00,1
10231,/Darwin/PlantIndex.aspx,Dynamic Page,2,1,0,0.00,0,416.50,461.95,467,0,0.00,1
10232,/Darwin/PlantIndex.aspx,Dynamic Page,2,1,0,0.00,27488,529.00,555.10,558,0,0.00,1
10233,/Darwin/PlantIndex.aspx,Dynamic Page,2,1,0,0.00,27487,736.50,1021.35,1053,0,0.00,1
10234,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,203.00,203.00,203,0,0.00,1
10235,/Darwin/PlantIndex.aspx,Dynamic Page,3,1,0,0.00,0,171.33,178.80,180,0,0.00,1
10236,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,169.00,169.00,169,0,0.00,1
10237,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,224.00,224.00,224,0,0.00,1
10238,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,24638,470.00,470.00,470,0,0.00,1
10239,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,24630,431.00,431.00,431,0,0.00,1
10240,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,343.00,343.00,343,0,0.00,1
10241,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,283.00,283.00,283,0,0.00,1
10242,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,417.00,417.00,417,0,0.00,1
10243,/Darwin/PlantIndex.aspx,Dynamic Page,10,9,0,0.00,713196,2935.30,9397.10,13970,1,10.00,10
10244,/Darwin/PlantIndex.aspx,Dynamic Page,5,5,0,0.00,571395,1700.00,2570.80,2779,0,0.00,5
10245,/Darwin/PlantIndex.aspx,Dynamic Page,2,2,0,0.00,289512,1132.00,1192.30,1199,0,0.00,2
10246,/Darwin/PlantIndex.aspx,Dynamic Page,2,2,0,0.00,286412,1395.00,1559.70,1578,0,0.00,2
10247,/Darwin/PlantIndex.aspx,Dynamic Page,5,5,0,0.00,429007,1536.40,2270.00,2388,0,0.00,5
10248,/Darwin/PlantIndex.aspx,Dynamic Page,2,2,0,0.00,142743,1479.00,1816.50,1854,0,0.00,2
10249,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,1819.00,1819.00,1819,0,0.00,1
10250,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,3415.00,3415.00,3415,0,0.00,1
10251,/Darwin/PlantIndex.aspx,Dynamic Page,2,2,0,0.00,143176,897.50,1105.85,1129,0,0.00,2
10252,/Darwin/PlantIndex.aspx,Dynamic Page,5,5,0,0.00,144062,1106.20,2200.80,2446,0,0.00,5
10253,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,198.00,198.00,198,0,0.00,1
10254,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,183.00,183.00,183,0,0.00,1
10255,/Darwin/PlantIndex.aspx,Dynamic Page,12,1,0,0.00,0,1867.33,2440.75,2526,0,0.00,1
10256,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,353.00,353.00,353,0,0.00,1
10257,/Darwin/PlantIndex.aspx,Dynamic Page,1,1,0,0.00,0,135.00,135.00,135,0,0.00,1
10258,/Darwin/PlantIndex.aspx,Dynamic Page,3,1,0,0.00,0,206.33,223.70,226,0,0.00,1
10259,/Darwin/PlantIndex.aspx,Dynamic Page,50,28,0,0.00,841287,870.78,2436.90,6443,1,2.00,24
10260,/darwin/plantsci-logo-white.gif,Image,3,3,0,0.00,9908,52.67,96.70,104,0,0.00,3
10261,/Darwin/plantsci-logo-white.gif,Image,2041,1589,0,0.00,3801109,360.45,1046.00,36339,8,0.39,92
10262,/Darwin/plantsearchbackgroundgradient.gif,Image,1953,1537,0,0.00,498621,285.95,651.80,5391,1,0.05,91
10263,/darwin/print.css,Stylesheet,1,1,1,100.00,0,598.00,598.00,598,0,0.00,1
10264,/Darwin/print.css,Stylesheet,7140,1880,7088,99.27,3585564,189.19,392.05,24007,15,0.21,92
10265,/darwin/privacy,Other,1,1,1,100.00,0,435.00,435.00,435,0,0.00,1
10266,/darwin/redpixel9.png,Image,2,2,0,0.00,6154,99.00,159.30,166,0,0.00,2
10267,/Darwin/redpixel9.png,Image,1027,537,0,0.00,712994,346.26,768.40,16829,4,0.39,90
10268,/Darwin/searchbargradient.gif,Image,1998,1574,0,0.00,282467,309.05,629.75,13800,5,0.25,91
10269,/Darwin/searchboxgradient.gif,Image,83,10,0,0.00,0,192.95,314.70,359,0,0.00,3
10270,/Darwin/searchbutton.gif,Image,636,420,0,0.00,81105,227.35,474.25,1844,0,0.00,89
10271,/darwin/skip+over+navigation,Other,1,1,1,100.00,0,319.00,319.00,319,0,0.00,1
10272,/darwin/style.css,Stylesheet,1,1,0,0.00,0,2392.00,2392.00,2392,0,0.00,1
10273,/Darwin/style.css,Stylesheet,3737,1863,0,0.00,25133176,754.97,1939.80,112224,49,1.31,92
10274,/darwin/terms+of+use,Other,1,1,1,100.00,0,319.00,319.00,319,0,0.00,1
10275,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,271,112.00,112.00,112,0,0.00,1
10276,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,227,115.00,115.00,115,0,0.00,1
10277,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,227,143.00,143.00,143,0,0.00,1
10278,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,227,111.00,111.00,111,0,0.00,1
10279,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,227,117.00,117.00,117,0,0.00,1
10280,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,227,75.00,75.00,75,0,0.00,1
10281,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,260,111.00,111.00,111,0,0.00,1
10282,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,523,126.00,126.00,126,0,0.00,1
10283,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,60.00,60.00,60,0,0.00,1
10284,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,232,57.00,57.00,57,0,0.00,1
10285,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,422,60.00,60.00,60,0,0.00,1
10286,/Darwin/Top.aspx,Dynamic Page,9,7,0,0.00,1688,254.89,462.40,480,0,0.00,9
10287,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,297.00,297.00,297,0,0.00,1
10288,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,56.00,56.00,56,0,0.00,1
10289,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,57.00,57.00,57,0,0.00,1
10290,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,0,54.50,54.95,55,0,0.00,2
10291,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,0,298.00,333.10,337,0,0.00,2
10292,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,277,411.00,469.50,476,0,0.00,2
10293,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,253.00,253.00,253,0,0.00,1
10294,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,259.00,259.00,259,0,0.00,1
10295,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,433.00,433.00,433,0,0.00,1
10296,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,345.00,345.00,345,0,0.00,1
10297,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,230,485.00,485.00,485,0,0.00,1
10298,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,233,484.00,484.00,484,0,0.00,1
10299,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,241,485.00,485.00,485,0,0.00,1
10300,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,287,498.00,498.00,498,0,0.00,1
10301,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,346,504.00,504.00,504,0,0.00,1
10302,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,360.00,360.00,360,0,0.00,1
10303,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,361.00,361.00,361,0,0.00,1
10304,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,373.00,373.00,373,0,0.00,1
10305,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,364.00,364.00,364,0,0.00,1
10306,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,363.00,363.00,363,0,0.00,1
10307,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,359.00,359.00,359,0,0.00,1
10308,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,363.00,363.00,363,0,0.00,1
10309,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,361.00,361.00,361,0,0.00,1
10310,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,354.00,354.00,354,0,0.00,1
10311,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,348.00,348.00,348,0,0.00,1
10312,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,344.00,344.00,344,0,0.00,1
10313,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,344.00,344.00,344,0,0.00,1
10314,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,446.00,446.00,446,0,0.00,1
10315,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,397.00,397.00,397,0,0.00,1
10316,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,345.00,345.00,345,0,0.00,1
10317,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,348.00,348.00,348,0,0.00,1
10318,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,390.00,390.00,390,0,0.00,1
10319,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,851.00,851.00,851,0,0.00,1
10320,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,346.00,346.00,346,0,0.00,1
10321,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,343.00,343.00,343,0,0.00,1
10322,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,443.00,443.00,443,0,0.00,1
10323,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,344.00,344.00,344,0,0.00,1
10324,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,395.00,395.00,395,0,0.00,1
10325,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,346.00,346.00,346,0,0.00,1
10326,/Darwin/Top.aspx,Dynamic Page,3,3,0,0.00,614,259.00,280.80,284,0,0.00,3
10327,/Darwin/Top.aspx,Dynamic Page,3,3,0,0.00,466,227.33,254.80,258,0,0.00,3
10328,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,233,231.00,231.00,231,0,0.00,1
10329,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,233,232.00,232.00,232,0,0.00,1
10330,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,331.00,331.00,331,0,0.00,1
10331,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,255.00,255.00,255,0,0.00,1
10332,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,204.00,204.00,204,0,0.00,1
10333,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,332.00,332.00,332,0,0.00,1
10334,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,278.00,278.00,278,0,0.00,1
10335,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,290.00,290.00,290,0,0.00,1
10336,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,328.00,328.00,328,0,0.00,1
10337,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,233,270.00,270.00,270,0,0.00,1
10338,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,233,249.00,249.00,249,0,0.00,1
10339,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,233,278.50,299.65,302,0,0.00,2
10340,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,233,191.00,205.40,207,0,0.00,2
10341,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,529.00,529.00,529,0,0.00,1
10342,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,174.00,174.00,174,0,0.00,1
10343,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,247.00,247.00,247,0,0.00,1
10344,/Darwin/Top.aspx,Dynamic Page,2,1,0,0.00,0,254.50,272.05,274,0,0.00,1
10345,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,255.00,255.00,255,0,0.00,1
10346,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,255.00,255.00,255,0,0.00,1
10347,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,245.00,245.00,245,0,0.00,1
10348,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,250.00,250.00,250,0,0.00,1
10349,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,245.00,245.00,245,0,0.00,1
10350,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,251.00,251.00,251,0,0.00,1
10351,/Darwin/Top.aspx,Dynamic Page,2,1,0,0.00,0,242.50,249.25,250,0,0.00,1
10352,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,275.00,275.00,275,0,0.00,1
10353,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,239.00,239.00,239,0,0.00,1
10354,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,537.00,537.00,537,0,0.00,1
10355,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,235.00,235.00,235,0,0.00,1
10356,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,231.00,231.00,231,0,0.00,1
10357,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,216.00,216.00,216,0,0.00,1
10358,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,235.00,235.00,235,0,0.00,1
10359,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,232.00,232.00,232,0,0.00,1
10360,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,211.00,211.00,211,0,0.00,1
10361,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,236.00,236.00,236,0,0.00,1
10362,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,224.00,224.00,224,0,0.00,1
10363,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,270.00,270.00,270,0,0.00,1
10364,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,235.00,235.00,235,0,0.00,1
10365,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,237.00,237.00,237,0,0.00,1
10366,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,231.00,231.00,231,0,0.00,1
10367,/Darwin/Top.aspx,Dynamic Page,2,1,0,0.00,0,216.00,218.70,219,0,0.00,1
10368,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,479.00,479.00,479,0,0.00,1
10369,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,286.00,286.00,286,0,0.00,1
10370,/Darwin/Top.aspx,Dynamic Page,3,2,0,0.00,0,198.00,217.90,218,0,0.00,2
10371,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,229.00,229.00,229,0,0.00,1
10372,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,226.00,226.00,226,0,0.00,1
10373,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,236.00,236.00,236,0,0.00,1
10374,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,208.00,208.00,208,0,0.00,1
10375,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,169.00,169.00,169,0,0.00,1
10376,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,220.00,220.00,220,0,0.00,1
10377,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,192.00,192.00,192,0,0.00,1
10378,/Darwin/Top.aspx,Dynamic Page,6,4,0,0.00,493,232.17,270.25,275,0,0.00,4
10379,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,231.00,231.00,231,0,0.00,1
10380,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,230.00,230.00,230,0,0.00,1
10381,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,234.00,234.00,234,0,0.00,1
10382,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,232.00,232.00,232,0,0.00,1
10383,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,235.00,235.00,235,0,0.00,1
10384,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,228.00,228.00,228,0,0.00,1
10385,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,231,238.00,238.00,238,0,0.00,1
10386,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,231,173.00,173.00,173,0,0.00,1
10387,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,231,266.00,266.00,266,0,0.00,1
10388,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,231,166.00,166.00,166,0,0.00,1
10389,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,230,179.00,179.00,179,0,0.00,1
10390,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,230,180.00,180.00,180,0,0.00,1
10391,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,230,140.00,140.00,140,0,0.00,1
10392,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,230,198.00,198.00,198,0,0.00,1
10393,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,230,151.00,151.00,151,0,0.00,1
10394,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,230,213.00,213.00,213,0,0.00,1
10395,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,230,152.00,152.00,152,0,0.00,1
10396,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,238,266.00,311.90,317,0,0.00,2
10397,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,470,228.00,231.60,232,0,0.00,2
10398,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,230.00,230.00,230,0,0.00,1
10399,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,229.00,229.00,229,0,0.00,1
10400,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,225.00,225.00,225,0,0.00,1
10401,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,236.00,236.00,236,0,0.00,1
10402,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,221.00,221.00,221,0,0.00,1
10403,/Darwin/Top.aspx,Dynamic Page,3,2,0,0.00,0,314.67,477.90,506,0,0.00,2
10404,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,230,251.00,309.50,316,0,0.00,2
10405,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,230,269.50,304.15,308,0,0.00,2
10406,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,230,239.50,305.65,313,0,0.00,2
10407,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,230,301.00,311.80,313,0,0.00,2
10408,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,230,181.00,292.60,305,0,0.00,2
10409,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,230,250.00,300.40,306,0,0.00,2
10410,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,230,240.50,301.25,308,0,0.00,2
10411,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,306.00,306.00,306,0,0.00,1
10412,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,266,261.00,298.80,303,0,0.00,2
10413,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,302.00,302.00,302,0,0.00,1
10414,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,237.00,237.00,237,0,0.00,1
10415,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,217.00,217.00,217,0,0.00,1
10416,/Darwin/Top.aspx,Dynamic Page,3,1,0,0.00,0,218.67,226.10,227,0,0.00,1
10417,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,217.00,217.00,217,0,0.00,1
10418,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,226.00,226.00,226,0,0.00,1
10419,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,227.00,227.00,227,0,0.00,1
10420,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,219.00,219.00,219,0,0.00,1
10421,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,221.00,221.00,221,0,0.00,1
10422,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,616.00,616.00,616,0,0.00,1
10423,/Darwin/Top.aspx,Dynamic Page,6,5,0,0.00,520,238.67,448.00,497,0,0.00,5
10424,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,233.00,233.00,233,0,0.00,1
10425,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,232.00,232.00,232,0,0.00,1
10426,/Darwin/Top.aspx,Dynamic Page,2,1,0,0.00,0,219.00,222.60,223,0,0.00,1
10427,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,233.00,233.00,233,0,0.00,1
10428,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,230.00,230.00,230,0,0.00,1
10429,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,226.00,226.00,226,0,0.00,1
10430,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,219.00,219.00,219,0,0.00,1
10431,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,191.00,191.00,191,0,0.00,1
10432,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,179.00,179.00,179,0,0.00,1
10433,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,204.00,204.00,204,0,0.00,1
10434,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,241.00,241.00,241,0,0.00,1
10435,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,169.00,169.00,169,0,0.00,1
10436,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,242.00,242.00,242,0,0.00,1
10437,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,192.00,192.00,192,0,0.00,1
10438,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,210.00,210.00,210,0,0.00,1
10439,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,180.00,180.00,180,0,0.00,1
10440,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,152.00,152.00,152,0,0.00,1
10441,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,164.00,164.00,164,0,0.00,1
10442,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,219.00,219.00,219,0,0.00,1
10443,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,138.00,138.00,138,0,0.00,1
10444,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,147.00,147.00,147,0,0.00,1
10445,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,219,162.00,162.00,162,0,0.00,1
10446,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,227.00,227.00,227,0,0.00,1
10447,/Darwin/Top.aspx,Dynamic Page,2,2,0,0.00,306,189.00,220.50,224,0,0.00,2
10448,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,237.00,237.00,237,0,0.00,1
10449,/Darwin/Top.aspx,Dynamic Page,5,3,0,0.00,1046,181.40,218.80,219,0,0.00,3
10450,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,262,48.00,48.00,48,0,0.00,1
10451,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,262,46.00,46.00,46,0,0.00,1
10452,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,228.00,228.00,228,0,0.00,1
10453,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,220.00,220.00,220,0,0.00,1
10454,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,233,49.00,49.00,49,0,0.00,1
10455,/Darwin/Top.aspx,Dynamic Page,1,1,0,0.00,0,234.00,234.00,234,0,0.00,1
