date_sk,date,day_name,hour,time_band,total_requests,unique_pages,unique_hosts,total_404,pct_404,avg_response_time_ms,p95_response_time_ms,total_bytes_sent,crawler_requests,pct_crawler,slow_requests,pct_slow_requests
20091213,2009-12-13,Sunday,22,Evening,88,86,5,3,3.41,574.05,866.25,0,88,100.00,0,0.00
20091213,2009-12-13,Sunday,23,Evening,97,95,4,4,4.12,562.47,1116.80,0,74,76.29,0,0.00
20100104,2010-01-04,Monday,0,Early Morning,22,22,3,0,0.00,409.18,637.95,0,22,100.00,0,0.00
20100104,2010-01-04,Monday,1,Early Morning,32,31,3,2,6.25,420.88,636.35,0,32,100.00,0,0.00
20100104,2010-01-04,Monday,2,Early Morning,15,15,4,0,0.00,327.20,544.80,0,14,93.33,0,0.00
20100104,2010-01-04,Monday,3,Early Morning,27,26,3,1,3.70,366.74,634.60,0,27,100.00,0,0.00
20100104,2010-01-04,Monday,4,Early Morning,37,37,4,1,2.70,548.57,1115.20,0,22,59.46,0,0.00
20100104,2010-01-04,Monday,5,Early Morning,25,25,3,1,4.00,423.60,815.60,0,25,100.00,0,0.00
20100104,2010-01-04,Monday,6,Morning,22,22,3,1,4.55,456.00,641.10,0,22,100.00,0,0.00
20100104,2010-01-04,Monday,7,Morning,18,18,4,0,0.00,312.22,451.90,0,17,94.44,0,0.00
20100104,2010-01-04,Monday,8,Morning,116,103,8,14,12.07,134.32,568.25,0,23,19.83,0,0.00
20100104,2010-01-04,Monday,9,Morning,47,43,6,6,12.77,573.83,1404.80,0,24,51.06,0,0.00
20100104,2010-01-04,Monday,10,Morning,39,35,6,8,20.51,4113.74,20261.80,0,25,64.10,5,12.82
20100104,2010-01-04,Monday,11,Morning,75,54,7,10,13.33,326.31,701.90,0,26,34.67,1,1.33
20100104,2010-01-04,Monday,12,Afternoon,63,40,8,6,9.52,197.43,625.00,0,23,36.51,0,0.00
20100104,2010-01-04,Monday,13,Afternoon,34,34,4,3,8.82,329.74,649.75,0,19,55.88,0,0.00
20100104,2010-01-04,Monday,14,Afternoon,72,55,8,5,6.94,314.00,963.35,0,25,34.72,0,0.00
20100104,2010-01-04,Monday,15,Afternoon,17,17,5,1,5.88,736.00,1579.60,0,13,76.47,0,0.00
20100104,2010-01-04,Monday,16,Afternoon,33,30,5,2,6.06,403.24,840.40,0,10,30.30,0,0.00
20100104,2010-01-04,Monday,17,Afternoon,46,33,5,4,8.70,250.61,657.75,0,13,28.26,0,0.00
20100104,2010-01-04,Monday,18,Evening,15,15,3,1,6.67,595.00,1603.80,0,15,100.00,0,0.00
20100104,2010-01-04,Monday,19,Evening,35,32,7,3,8.57,362.71,884.90,0,11,31.43,0,0.00
20100104,2010-01-04,Monday,20,Evening,20,18,6,4,20.00,488.80,1491.55,0,18,90.00,0,0.00
